Value,Count,Percent
"AKT1, AKT2, AKT3, ROCK2",930,0.3927514136939326
"PI3Kalpha, PI3Kbeta",930,0.3927514136939326
IDH1 (R132H),930,0.3927514136939326
"VEGFR, FLT1, FLT2, FLT3, FLT4, KIT, PDGFRB",930,0.3927514136939326
"PI3Kalpha, PI3Kdelta, PI3Kbeta, PI3Kgamma",930,0.3927514136939326
Anthracycline,930,0.3927514136939326
"AKT1, AKT, AKT3",930,0.3927514136939326
"ESR1, ESR2",930,0.3927514136939326
"PI3K (class 1), MTORC1, MTORC2",930,0.3927514136939326
LRRK2,930,0.3927514136939326
BRD9,930,0.3927514136939326
Telomerase,930,0.3927514136939326
BCL2,930,0.3927514136939326
"USP7, USP47",930,0.3927514136939326
"PDGFR, KIT, VEGFR, RAF",930,0.3927514136939326
BIRC5,930,0.3927514136939326
RNA helicase A,930,0.3927514136939326
ESR1,929,0.3923291003458746
"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",929,0.3923291003458746
Proteasome,929,0.3923291003458746
Alkylating agent,929,0.3923291003458746
"WEE1, CHEK1",929,0.3923291003458746
MET,929,0.3923291003458746
NAE,928,0.39190678699781667
ATM,927,0.3914844736497587
ABL,927,0.3914844736497587
"p38, JNK2",927,0.3914844736497587
CDK1,927,0.3914844736497587
ERK2,926,0.39106216030170066
"RSK2, RSK1, RSK3",926,0.39106216030170066
"Amyloid beta20, Amyloid beta40",926,0.39106216030170066
AKT1,926,0.39106216030170066
PMRT5,926,0.39106216030170066
NTRK1,925,0.3906398469536426
"MET, KDR, TIE2, VEGFR3/FLT4, RON, PDGFR, FGFR1, EGFR",925,0.3906398469536426
"CHEK1, CHEK2, CDK2",924,0.39021753360558464
TERT,924,0.39021753360558464
G-quadruplex stabiliser,923,0.3897952202575267
JNK,923,0.3897952202575267
MTORC1,922,0.3893729069094687
"VEGFR, RET, KIT, PDGFR",921,0.3889505935614107
CRBN,921,0.3889505935614107
SMO,921,0.3889505935614107
"SRC, ABL, TEC",921,0.3889505935614107
"BRD2, BRD3, BRD4, BRDT",921,0.3889505935614107
AURKA,921,0.3889505935614107
"FLT3, JAK2, NTRK1, NTRK2, NTRK3",919,0.38810596686529475
DNAPK,917,0.38726134016917874
"AURKA, AURKB",916,0.38683902682112076
"RAC1, RAC2, RAC3",915,0.3864167134730628
MTOR,895,0.37797044651190287
"PLK1, PLK2, PLK3",895,0.37797044651190287
"HDAC1, HDAC3",870,0.3674126128104531
"HDAC8, HDAC6, HDAC1",867,0.36614567276627913
"BRPF1B, BRPF2",867,0.36614567276627913
"Polybromo 1, SMARCA4, SMARCA2",867,0.36614567276627913
TP53 activation,867,0.36614567276627913
MRE11,867,0.36614567276627913
PI3Kgamma,867,0.36614567276627913
Pyrimidine synthesis inhibitor,867,0.36614567276627913
"NUAK1, NUAK2",867,0.36614567276627913
KRAS (G12C),867,0.36614567276627913
"XIAP, IAP1, IAP2",866,0.36572335941822115
IDH2 R140Q mutant,866,0.36572335941822115
Inflammatory related,866,0.36572335941822115
"IKK-1, IKK-2",865,0.3653010460701631
"USP1, UAF1",865,0.3653010460701631
TGFB1,865,0.3653010460701631
"JAK2, JAK3",865,0.3653010460701631
"BCL2,  BCL-XL,  BFL1, MCL1",865,0.3653010460701631
"CDK1, CDK2, CDK5, CDK9",864,0.36487873272210514
BTK,863,0.36445641937404716
PERK,859,0.3627671659818152
"XIAP, cIAP",854,0.36065559924152524
"BCL2, BCL-XL, BCL-W, MCL1",782,0.33024903818134976
DNA crosslinker,757,0.3196912044799
MRCKB_HUMAN,740,0.31251187756291415
"EHMT1, EHMT2",738,0.31166725086679814
"KDM4A, KDM4C, KDM4E, KDM3A, KDM6B",738,0.31166725086679814
EP300,738,0.31166725086679814
SETD8,738,0.31166725086679814
DNA methyltransferases,737,0.31124493751874016
SIR2,737,0.31124493751874016
LSD1,736,0.3108226241706822
"G9A, GLP",729,0.3078664307342762
WIP1,728,0.30744411738621824
JAK1,715,0.3019540438614643
VSP34,715,0.3019540438614643
FAK1,715,0.3019540438614643
"JAK1, JAK2, JAK3",715,0.3019540438614643
CDK2,715,0.3019540438614643
DYRK1A,715,0.3019540438614643
"mTORC1, mTORC2",715,0.3019540438614643
NIK,715,0.3019540438614643
"ADRA1A, ADRB1",715,0.3019540438614643
"HDAC1, HDAC2, HDAC3, HDAC8",715,0.3019540438614643
GADD34,715,0.3019540438614643
PPP1R15B,715,0.3019540438614643
 ,715,0.3019540438614643
TOP2,715,0.3019540438614643
IRAK4,715,0.3019540438614643
CP11A,715,0.3019540438614643
"NTRK1, NTRK2, NTRK3",715,0.3019540438614643
"CECR2, BRD2, BRD4, BRD9",714,0.3015317305134063
TAF1,714,0.3015317305134063
"PIM1, PIM2, PIM3",714,0.3015317305134063
IGFR1,714,0.3015317305134063
KDM1,714,0.3015317305134063
"EP300, CBP",714,0.3015317305134063
"PAK1, PAK2",714,0.3015317305134063
ULK1,713,0.30110941716534834
IAP,712,0.30068710381729036
KSP11,711,0.3002647904692323
NAMPT,568,0.2398739816969395
"BCL2, BCL-XL, MCL1",374,0.15794519217368902
"ROCK1, ROCK2",241,0.1017775168819761
S6K1,241,0.1017775168819761
"AURKA, AURKB, AURKC, others",241,0.1017775168819761
PI3Kbeta,240,0.10135520353391811
"TGFBR1, ACVR1B, ACVR1C",238,0.10051057683780212
EGLN1,199,0.08404035626354042
Retinoic acid,199,0.08404035626354042
"RSK, AURKB, PIM1, PIM3",199,0.08404035626354042
AR,199,0.08404035626354042
Induces reactive oxygen species,199,0.08404035626354042
"TBK1, PDK1 (PDPK1), IKK, AURKB, AURKC",199,0.08404035626354042
